T,P,NIST,PR,New,PR_rate,New_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,2759520,14.44415817,14.55099115,14.45101707,0.739627617,0.047485676,375,4599200,24.31597566,24.59105854,24.31003376,1.131284556,0.024436214,375,9198400,49.5570031,50.43669002,49.32616207,1.775101117,0.465809115,375,13797600,74.94032695,76.48874157,74.15602121,2.066196776,1.04657369,14.44204163,375,24.31831299,375,49.55868017,375,74.93977269
380,2759520,14.23723858,14.33951057,14.24361554,0.718341484,0.044790689,380,4599200,23.9491411,24.21249787,23.94363708,1.099650198,0.022982119,380,9198400,48.72425479,49.56938702,48.51176415,1.734520587,0.436108554,380,13797600,73.58842652,75.08672549,72.86842982,2.036052461,0.978410243,14.23519263,380,23.95138741,380,48.72590594,380,73.58804686
385,2759520,14.03659438,14.13456833,14.04252742,0.697989517,0.042268372,385,4599200,23.59445565,23.84678049,23.5893526,1.069424291,0.021628172,385,9198400,47.92413312,48.7366586,47.72831994,1.695441169,0.408589921,385,13797600,72.29470259,73.74500568,71.63304289,2.006098698,0.915225693,14.03462052,385,23.5966143,385,47.92575165,385,72.29447313
390,2759520,13.84192525,13.9358458,13.84744872,0.678522275,0.039903916,390,4599200,23.25126964,23.49320581,23.2465338,1.040528875,0.020368084,390,9198400,47.15452956,47.93625976,46.9739007,1.65780512,0.383057275,390,13797600,71.05506448,72.4594177,70.44642288,1.976429451,0.856577365,13.84002316,390,23.2533448,390,47.15610902,390,71.05496419
395,2759520,13.65295085,13.74304577,13.65809596,0.659893449,0.037684976,395,4599200,22.91898202,23.1511264,22.91458284,1.012891338,0.019194485,395,9198400,46.41352605,47.16614728,46.24674672,1.621555816,0.359333471,395,13797600,69.86581582,71.2261873,69.30544566,1.94712029,0.802066289,13.65111884,395,22.92097698,395,46.41506145,395,69.8658257
400,2759520,13.46940901,13.55589065,13.47420428,0.642059627,0.035601175,400,4599200,22.59703575,22.81994285,22.59294582,0.986443972,0.018099406,400,9198400,45.69937312,46.42445676,45.54524819,1.586638053,0.337258298,400,13797600,68.72360709,70.041885,68.20726424,1.91823154,0.751332581,13.46764496,400,22.59895241,400,45.70086133,400,68.72370954
405,2759520,13.29105432,13.37412076,13.29552584,0.624980087,0.033643054,405,4599200,22.28491362,22.49909918,22.28110831,0.961123573,0.017075712,405,9198400,45.01047095,45.70948278,44.86792782,1.552998256,0.316688818,405,13797600,67.6253949,68.90338697,67.14927554,1.889810868,0.70405409,13.28935631,405,22.28675298,405,45.01191048,405,67.62557389
410,2759520,13.11765668,13.19749292,13.1218283,0.608616601,0.031801549,410,4599200,21.98213459,22.18807885,21.97859158,0.936871079,0.016117692,410,9198400,44.34535311,45.01966173,44.21342637,1.520584623,0.297498459,410,13797600,66.56840698,67.80784111,66.12909308,1.861895422,0.659943553,13.11602329,410,21.98389752,410,44.34674346,410,66.56864826
415,2759520,12.94900011,13.02577904,12.95289363,0.592933255,0.030068093,415,4599200,21.68825054,21.88640117,21.68494944,0.913631244,0.015220674,415,9198400,43.70267233,44.35355686,43.58049078,1.489347203,0.279574555,415,13797600,65.55011186,66.75263757,65.14452459,1.834513595,0.618743828,12.9474303,415,21.68993831,415,43.70401341,415,65.5504032
420,2759520,12.78488163,12.85876499,12.78851699,0.577896289,0.028434863,420,4599200,21.40284337,21.59361812,21.39976556,0.891352337,0.014380407,420,9198400,43.08118816,43.7098452,42.96796402,1.45923794,0.262815729,420,13797600,64.56819259,65.73538309,64.19355303,1.807686504,0.580223075,12.78337442,420,21.40445778,420,43.08247991,420,64.5685239
425,2759520,12.62511026,12.69624946,12.62850576,0.563473941,0.026894853,425,4599200,21.12552242,21.30931148,21.12265087,0.869985873,0.013592783,425,9198400,42.47975614,43.08730615,42.37477588,1.430210683,0.2471301,425,13797600,63.62052389,64.75387848,63.27431931,1.781429199,0.544171215,12.62366452,425,21.12706564,425,42.48099848,425,63.62088697
430,2759520,12.4695061,12.53804303,12.47267856,0.549636312,0.025441808,430,4599200,20.85592213,21.03309034,20.85324135,0.84948637,0.012853784,430,9198400,41.89731831,42.48481138,41.79993465,1.402221177,0.23243411,430,13797600,62.7051522,63.80609897,62.38510674,1.755751694,0.510397375,12.46812042,430,20.85739644,430,41.89851118,430,62.70554042
435,2759520,12.31789952,12.38396722,12.32086445,0.536355237,0.024070104,435,4599200,20.5937,20.76458881,20.59119589,0.829811122,0.012159548,435,9198400,41.33289486,41.901316,41.24251978,1.375227024,0.218651714,435,13797600,61.82027814,62.89017684,61.52432719,1.730659809,0.478727943,12.31657226,435,20.59510755,435,41.33403832,435,61.82068576
440,2759520,12.1701304,12.23385371,12.17290209,0.523604169,0.02277455,440,4599200,20.33853468,20.50346392,20.33619441,0.810919996,0.011506583,440,9198400,40.78557673,41.3358507,40.70167511,1.34918765,0.205713957,440,13797600,60.96424119,62.00438619,60.69050855,1.706155891,0.449005258,12.1688598,440,20.33987745,440,40.786671,440,60.96466275
445,2759520,12.02604745,12.08754361,12.02863908,0.511358066,0.021550111,445,4599200,20.09012433,20.24939386,20.0879361,0.792775244,0.010892104,445,9198400,40.25451908,40.78751478,40.17660287,1.324064247,0.19355891,445,13797600,60.13550617,61.14712935,59.88228345,1.682239409,0.421086867,12.02483179,445,20.09140416,445,40.25556447,445,60.13593601
450,2759520,11.88550759,11.94488679,11.88793126,0.499593294,0.020391817,450,4599200,19.84818508,20.00207626,19.84613792,0.775341335,0.010314094,450,9198400,39.73893547,40.25546999,39.66655849,1.299819714,0.182131145,450,13797600,59.3326512,60.31692497,59.09837964,1.658907454,0.394844243,11.88434523,450,19.84940375,450,39.73993242,450,59.3330836
455,2759520,11.74837537,11.80574123,11.75064223,0.488287533,0.019295097,455,4599200,19.61244962,19.76122668,19.61053335,0.758584796,0.009770676,455,9198400,39.23809272,39.73893503,39.17084646,1.276418603,0.171380037,455,13797600,58.5543572,59.51239735,58.33761243,1.636155167,0.370159945,11.74726478,455,19.61360898,455,39.23904181,455,58.55478689
460,2759520,11.61452247,11.66997249,11.61664285,0.477419694,0.018256305,460,4599200,19.38266604,19.5265773,19.38087136,0.742474069,0.009259181,460,9198400,38.75130623,39.23718059,38.68881683,1.253827045,0.161257554,460,13797600,57.79939844,58.73226692,57.59887838,1.613976094,0.346924133,11.61346219,460,19.383768,460,38.75220833,460,57.79982158
465,2759520,11.48382718,11.53745319,11.48581075,0.466969836,0.017272726,465,4599200,19.15859659,19.29787564,19.15691521,0.726979383,0.008776079,465,9198400,38.27793594,38.74952497,38.21986153,1.232012693,0.151717716,465,13797600,57.06663416,57.97534183,56.88114852,1.592362484,0.325033431,11.4828158,465,19.15964318,465,38.27879225,465,57.06704893
470,2759520,11.35617401,11.40806253,11.35802979,0.456919094,0.016341625,470,4599200,18.94001674,19.07488341,18.93844122,0.712072626,0.008318465,470,9198400,37.81738253,38.2753301,37.76340994,1.210944651,0.142719,470,13797600,56.35500109,57.24051035,56.18345992,1.571305544,0.304393872,11.35521008,470,18.94100996,470,37.81819453,470,56.35540754
475,2759520,11.23145325,11.28168588,11.23318954,0.44724961,0.015459112,475,4599200,18.72671419,18.85737558,18.72523743,0.697727242,0.007885862,475,9198400,37.36908415,37.813998,37.31892462,1.190593415,0.134227351,475,13797600,55.66350681,56.52673406,55.50490772,1.550795652,0.284924727,11.2305353,475,18.72765592,475,37.36985332,475,55.66390547
480,2759520,11.10956064,11.15821434,11.1111849,0.437944475,0.014620407,480,4599200,18.51848804,18.64513933,18.5171029,0.683918121,0.007479726,480,9198400,36.93251338,37.36496756,36.88589902,1.170930805,0.126214972,480,13797600,54.9912237,55.83304175,54.84464099,1.53082254,0.266556568,11.10868712,480,18.51937994,480,36.93324083,480,54.99161366
485,2759520,10.99039696,11.03754441,10.99191606,0.428987662,0.013822012,485,4599200,18.31514796,18.43797328,18.31384761,0.670621508,0.007099875,485,9198400,36.50717456,36.92771163,36.46385755,1.151929907,0.11865344,485,13797600,54.33728361,55.15852397,54.20186339,1.511375442,0.249221548,10.98956634,485,18.31599149,485,36.50786075,485,54.33766113
490,2759520,10.8738678,10.91957762,10.87528833,0.420363979,0.013063692,490,4599200,18.11651354,18.23568667,18.11529226,0.657814915,0.006741245,490,9198400,36.09260131,36.50173441,36.05235537,1.133565012,0.111507462,490,13797600,53.70087295,54.50232799,53.57583336,1.492443226,0.232844605,10.87307859,490,18.11731001,490,36.09324623,490,53.70123174
495,2759520,10.75988318,10.80422025,10.7612117,0.412059015,0.012347033,495,4599200,17.92241358,18.03809864,17.92126722,0.645477043,0.006396199,495,9198400,35.68835431,36.08656909,35.65097469,1.115811558,0.104738986,495,13797600,53.08122839,53.8636534,52.96585693,1.4740145,0.21734889,10.75913404,495,17.92316436,495,35.68895803,495,53.08156209
500,2759520,10.64835735,10.691383,10.64960006,0.404059092,0.011670502,500,4599200,17.73268548,17.8450376,17.73161044,0.633587702,0.006062521,500,9198400,35.29401929,35.68177565,35.25931757,1.098646078,0.098321825,500,13797600,52.47763288,53.24174799,52.37127347,1.456077705,0.202675704,10.64764707,500,17.7333922,500,35.29458269,500,52.47793873
