TITLE = "decane alpha" 

VARIABLES = temp	PR_liq_alpha_01MPa	PR_liq_alpha_1MPa	PR_liq_alpha_2MPa	PR_liq_alpha_4MPa	PR_liq_alpha_5MPa	PR_liq_alpha_7MPa	PR_liq_alpha_8MPa	PR_liq_alpha_10MPa
901	0.592399187	0.590642052	0.58960045	0.603203555	0.616542643	0.651734923	0.67068239	0.702594941
902	0.588943227	0.589570953	0.588764099	0.602127448	0.615338413	0.650397905	0.669326999	0.701266298
903	0.590398481	0.588946449	0.587788256	0.601056725	0.614289627	0.649038027	0.667949963	0.69985901
904	0.586414008	0.587801629	0.586786635	0.599963838	0.613040316	0.647752975	0.666551029	0.698494523
905	0.587372646	0.587106785	0.585875135	0.598904578	0.611948307	0.646445904	0.665210191	0.697111982
906	0.588089118	0.586377348	0.584938543	0.597851568	0.610834928	0.645215856	0.663848034	0.695711181
907	0.588561812	0.585120934	0.584093857	0.59677677	0.609699962	0.643864686	0.662464311	0.694354356
908	0.583517561	0.584319598	0.58310703	0.595708478	0.608543191	0.642591405	0.661140659	0.692979583
909	0.583480187	0.583482897	0.582212808	0.594646991	0.607364395	0.641296485	0.659796045	0.691586661
910	0.583194037	0.582610575	0.581293796	0.593592612	0.606163349	0.639979684	0.658430229	0.690238925
911	0.582657453	0.581702372	0.580349795	0.592545642	0.605127624	0.63874347	0.657126502	0.688873368
912	0.581868767	0.581260067	0.579500567	0.591506389	0.604071565	0.637486274	0.655718118	0.687489794
913	0.580826299	0.580281334	0.578627066	0.590445819	0.60280486	0.636207867	0.654457094	0.68615265
914	0.579528358	0.579265944	0.577608033	0.589393247	0.601706359	0.634908019	0.65309095	0.684732811
915	0.57797324	0.578721649	0.576806477	0.588348987	0.600586909	0.633586493	0.651789284	0.683425156
916	0.581574387	0.577634193	0.575859001	0.587313354	0.599446305	0.632349232	0.650380922	0.682034412
917	0.57951814	0.577021317	0.575009219	0.586286666	0.598479206	0.631091232	0.649124579	0.680691565
918	0.577199638	0.57586076	0.574012018	0.585239051	0.597296882	0.62981227	0.647761087	0.679331021
919	0.574617132	0.575178307	0.573113251	0.584231048	0.596092783	0.628512123	0.646464538	0.677952589
920	0.577256923	0.574461685	0.572314411	0.583202425	0.595065177	0.627299545	0.645147837	0.67662338
921	0.574159877	0.57371065	0.571367021	0.582152994	0.594017791	0.626066748	0.643810766	0.675276667
922	0.576318103	0.572924959	0.570520308	0.581144328	0.59295044	0.62481352	0.642542815	0.673912262
923	0.572699773	0.572104363	0.569649661	0.580115172	0.591862932	0.623539647	0.641164918	0.672598439
924	0.57437002	0.571248616	0.568754894	0.579096567	0.590755076	0.622356715	0.639856853	0.671198471
925	0.570223572	0.570357467	0.567835822	0.57808885	0.589626678	0.621041623	0.638620131	0.669849492
926	0.571399341	0.569430664	0.566892255	0.577060788	0.588477542	0.619818477	0.637272251	0.668552492
927	0.572334472	0.568467952	0.566052409	0.576043947	0.58751436	0.618575268	0.635996447	0.667168396
928	0.567392558	0.568003434	0.565188842	0.575038668	0.586324403	0.61742645	0.634701079	0.665836703
929	0.567823394	0.566970238	0.564301372	0.574013205	0.585322454	0.616143221	0.633385942	0.664487587
930	0.568008776	0.566438832	0.563389815	0.573031916	0.584090911	0.614955415	0.632145168	0.663192101
931	0.567947108	0.565334163	0.562584682	0.572030791	0.583049461	0.613748175	0.630885384	0.661879631
932	0.567636783	0.564734921	0.561624984	0.571009653	0.581988592	0.612521304	0.629606395	0.660550002
933	0.567076186	0.563557774	0.5607725	0.570001126	0.580908124	0.611274604	0.628308	0.659203035
934	0.566263689	0.562889731	0.559896358	0.569005566	0.579807877	0.610007875	0.62699	0.657838552
935	0.565197654	0.562187952	0.559129385	0.568023329	0.578904364	0.608840662	0.625749475	0.656529631
936	0.563876433	0.561452202	0.558205977	0.567021451	0.577787062	0.607654491	0.624490136	0.655203656
937	0.562298366	0.560682245	0.557392541	0.566033266	0.576715442	0.606449176	0.623211792	0.653934525
938	0.560461784	0.559877844	0.556555901	0.565059139	0.575668406	0.605224527	0.621914249	0.652574334
939	0.564206514	0.559038757	0.555695882	0.564065577	0.574624361	0.604103021	0.620696978	0.651271467
940	0.561867214	0.558164746	0.55481231	0.563086452	0.573561223	0.602839882	0.619461326	0.649951682
941	0.559264421	0.557255565	0.553905008	0.562122133	0.572523644	0.601680989	0.618207107	0.648690537
942	0.556396421	0.556874463	0.553110893	0.5611386	0.57146713	0.600503497	0.616934137	0.647336826
943	0.559179764	0.555896363	0.552293874	0.560170264	0.570414174	0.599307225	0.615642228	0.646042254
944	0.555795927	0.554882367	0.551453783	0.559182749	0.569387774	0.598091991	0.614433874	0.644730927
945	0.558098361	0.554402095	0.550590448	0.558210825	0.568342688	0.596984734	0.613207427	0.64340268
946	0.554192097	0.553317745	0.549703697	0.557254874	0.567301793	0.595731789	0.611962711	0.642135179
947	0.556007376	0.552770898	0.548933399	0.556279985	0.566265301	0.594587962	0.610699546	0.640851275
948	0.557586126	0.552191464	0.547999896	0.555321474	0.565233429	0.59342596	0.609522866	0.639550809
949	0.552893805	0.551000884	0.547183696	0.554344073	0.564206396	0.592245613	0.608222885	0.638233618
950	0.553975971	0.550353496	0.546344588	0.553383461	0.56318442	0.591046746	0.607010264	0.636979078
951	0.554816988	0.549672842	0.545482404	0.55244003	0.562167725	0.58996082	0.605779718	0.635628383
952	0.549323607	0.548958696	0.544740002	0.55147797	0.561132731	0.588725159	0.604638647	0.63434088
953	0.54965843	0.54821083	0.543831766	0.550533512	0.560103211	0.587603617	0.603372362	0.633117708
954	0.549747396	0.547429016	0.543044177	0.549570486	0.559103448	0.586464394	0.602196448	0.631797477
955	0.549588949	0.546613023	0.542234046	0.54862549	0.558085685	0.585307328	0.600893739	0.630542133
956	0.549181521	0.545762618	0.541401211	0.547661991	0.55707408	0.584132252	0.599682313	0.629270689
957	0.548523535	0.544877569	0.540545506	0.546716954	0.556044425	0.582939	0.598563875	0.627982994
958	0.547613403	0.543957639	0.539813406	0.545790785	0.555045709	0.581864391	0.597317523	0.626678892
959	0.546449528	0.543602622	0.538912078	0.544846402	0.554029154	0.58063507	0.596165083	0.625441692
960	0.545030302	0.542614453	0.538135241	0.54392133	0.553044268	0.57952561	0.594883152	0.624188665
961	0.543354107	0.542195084	0.537336096	0.542978121	0.552041761	0.57839887	0.593696069	0.622919664
962	0.54770844	0.541137764	0.536514485	0.542016631	0.551046573	0.577254694	0.592491738	0.621634538
963	0.545533694	0.540653171	0.535670244	0.541113169	0.550033729	0.576092924	0.591384467	0.620333136
964	0.543097165	0.539525775	0.534953508	0.54019188	0.549053779	0.57505503	0.590145806	0.619101002
965	0.540397193	0.538975075	0.534064144	0.539252622	0.548056401	0.573858389	0.589005158	0.617853193
966	0.543801541	0.538392074	0.53330319	0.538334041	0.547067061	0.572786873	0.587731536	0.616589568
967	0.540590347	0.537158959	0.532520198	0.537397581	0.546060266	0.571698707	0.586556897	0.615309978
968	0.543520233	0.536508514	0.531715012	0.536482263	0.545087619	0.570593744	0.585483005	0.614101776
969	0.539791463	0.53582511	0.530887472	0.535549162	0.544097757	0.569471838	0.584275045	0.612878228
970	0.535791002	0.535108529	0.530037423	0.534637676	0.543116676	0.568332837	0.583049875	0.611639198
971	0.537988098	0.534358552	0.529319316	0.533708505	0.54214463	0.567176593	0.581926932	0.610384546
972	0.539950969	0.533574956	0.528424397	0.532801428	0.541155476	0.566150853	0.58078777	0.609114129
973	0.535167656	0.53275752	0.527662353	0.531876769	0.540175608	0.564960473	0.579632246	0.607917581
974	0.536637821	0.532539265	0.526878418	0.530974688	0.539205286	0.563901891	0.578460215	0.606615676
975	0.537869307	0.531655757	0.526072439	0.530055132	0.538244773	0.562827067	0.577271531	0.605388285
976	0.532288604	0.530737743	0.525244262	0.529158644	0.537267397	0.561735862	0.576066044	0.604145497
977	0.533018099	0.529784993	0.524552094	0.528244794	0.536300091	0.560628135	0.574967104	0.602978801
978	0.533504377	0.529439593	0.523679689	0.527354507	0.535343121	0.559503743	0.573852383	0.601705278
979	0.533745937	0.528419014	0.522944244	0.526446973	0.534369419	0.558362544	0.572596947	0.600508508
980	0.533741271	0.528009867	0.522187249	0.525563503	0.533406322	0.557358681	0.571449596	0.599296734
981	0.53348886	0.526920573	0.521408553	0.524662907	0.532454099	0.556184257	0.570412163	0.598069826
982	0.532987179	0.526446837	0.520608007	0.523786882	0.531513024	0.555148504	0.56923294	0.596827651
983	0.532234688	0.525941606	0.51978546	0.522893855	0.530555497	0.554097002	0.56803724	0.595570075
984	0.531229844	0.524748752	0.519103543	0.521983699	0.529609397	0.553029619	0.566953034	0.594391884
985	0.529971088	0.524177658	0.518237181	0.521098689	0.528646857	0.551946223	0.565853405	0.593198978
986	0.528456856	0.523574445	0.517512424	0.520196678	0.527696027	0.55084668	0.564738223	0.591991231
987	0.526685573	0.522938903	0.516766343	0.519320334	0.526757187	0.549730854	0.563607356	0.590768516
988	0.524655654	0.522270826	0.515998793	0.518427123	0.525802067	0.548759376	0.562460671	0.589530703
989	0.529207959	0.521570002	0.515209626	0.517560103	0.524859227	0.547611411	0.561298033	0.588374965
990	0.526677483	0.52083622	0.514398695	0.516676356	0.523928953	0.546609164	0.560119308	0.587204834
991	0.52388366	0.520069268	0.513733114	0.515819329	0.522982567	0.545428529	0.55905716	0.585921934
992	0.520824866	0.519268931	0.512878861	0.514945717	0.522049044	0.544395002	0.557980009	0.584722171
993	0.524426995	0.518434994	0.512170956	0.514055396	0.521128673	0.54334605	0.556887732	0.583606872
994	0.520855272	0.517567238	0.511441994	0.513192405	0.520192369	0.542281549	0.555645389	0.58237795
995	0.523983622	0.517346912	0.510691834	0.512312853	0.519269522	0.54120137	0.554657299	0.581234214
996	0.519892772	0.516413259	0.509920331	0.511461174	0.518330775	0.540272741	0.553518888	0.579975644
997	0.522541508	0.515445142	0.509127342	0.510593085	0.517405794	0.539161671	0.552364844	0.578802994
998	0.517925257	0.515130871	0.508312721	0.509708466	0.516464949	0.538203551	0.55133258	0.57761595
999	0.520088475	0.514095585	0.507648781	0.508852347	0.51556825	0.537061092	0.55014758	0.576414392
1000	0.522017149	0.513718431	0.506964229	0.507979853	0.5146258	0.536073005	0.549085482	0.575300849
